																															Class	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	NA
																															File type	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	NA	NA
796	9.094	273.14801	Unknown	[M+H]+		0.205	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	21.32	180821_Std_4uMStdsMix1InMatrix_1	273.14801:127917 274.15136:11757 275.15472:12301		733308	560413	506268	1190724	78457	369134	327240	2940146	40714	10129	305021	563860	2519381	120761	59873	28679	2351826	15151	31505	320929	36544	3078850	3501	19793	40967	55046	7431	51133	191908	350409	390507	1549628	34163	19464	241363	2926688	1892570	365295	23126	14784	174169	2905780	3206051	313276	918156	165793	112371	21209	353361	8337	10344	14717	3189742	238373	400891	510138	6751	326506	2380300	322132	249604	197201	315809	2354050	336196	283824	29272	66446	562354	46521	373322	631360	276563	2546682	184272	594619	127038	2053599	20090	2059915	185939	508783	44839	3160482	284052	41830	321011	163004	1755866	28279	2695831	271884	169595	132341	18605	1415508	33558	1257578	350354	16605	25927	2712787	12923	545535	22985	1355456	1415707	694774	299733	969384	54051	2345392	333134	254990	371493	260429	131152	8436	408490	32521	291158	153313	15023	345019	723862	384412	337381	195053	88934	386291	46401	970672	626640	1249187	2722917	2778261	570044	1854607	1009876	685725	1612391	2160050	73454	2479583	2191073	11191	700873.873570272	916308.013135263
797	11.397	275.07132	Unknown	[M+H]+		0.692	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	107.3	180821_Poo_Day1Poo_DDApos20	275.07141:302902 276.07476:32000 277.07812:18225	53.54076:1583 73.44326:1725 78.76865:1518 85.43446:1680 88.04523:1466 104.78338:1966 121.06899:1828 128.46985:1981 139.01559:90972 179.69725:1722 193.79239:1800 213.05238:39875 213.06326:3199 217.2036:2068 217.21638:22859 234.18567:2375 252.07535:39136 253.0778:2180 270.08588:9169 274.27414:44377 275.07172:28349 275.09122:7490 275.12411:11503 275.27795:7679	1095296	63524	697360	435337	248362	818007	1651919	5120482	4774408	5238189	5088464	7769948	7669616	3217232	3513071	2965684	2384054	2714192	2561538	2820481	4236050	3427668	3404037	3347122	3641793	3736924	4484485	4432656	4755739	4114440	7347912	6649860	9190160	8128122	4092246	2796589	4428610	2924188	685851	759004	2294343	3559934	3760997	8220870	2687736	5417476	4077624	1361984	897740	1716545	3435361	4537502	2862618	3943338	3301128	3200156	1432486	1480927	162635	3096776	2852105	3862550	3642926	3674862	4818954	928653	670868	395119	4337072	6508094	4777310	2924728	5130514	4677839	2315771	1849910	2328696	7497136	9763722	5965487	4596254	6177540	3753521	791172	637115	1195713	8533906	16033686	13579538	4484799	5756638	3808238	1203355	3336904	1075180	4936340	8478002	13002407	4354358	6334634	5888321	126718	615229	841861	22652870	20847364	22762656	9269962	4126906	4538906	920953	300103	210104	15185850	11245541	8680710	2876165	3656932	3682861	350151	304973	1589073	5406784	8795551	14129836	6116760	6117232	4193262	1170364	2035044	1335564	49500	255537	72851	9875008	9069502	9577769	0	194123	242931	6923214	6511384	9677131	6591252	5429370	8467981	4539606.63928724	4155413.08671779
798	9.15	275.09131	Unknown	[M+H]+		0.425	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	11.71	180821_Smp_MS9C2DCM_B	275.09131:140163 276.09466:17107 277.09802:23615		526971	880179	3781928	1936129	108200	3550379	2130377	6880	2650139	4140554	2799248	430812	781180	1597839	1859964	1333235	6038	4793669	4197274	3948550	833092	483865	1535558	739843	46850	1162044	3972619	3533670	3264615	2550046	1715364	1734795	3946165	5447750	2567558	17493	1669055	304701	2014316	3557598	3854806	43812	7543	2339963	259986	3096774	3105154	2081142	4895368	349213	3993864	4959528	26684	3602806	3137250	2860087	108272	761701	7587	4159792	4342614	1547791	4093445	8519	2936732	3856488	4882140	4861943	269524	2029274	4751757	2229975	3575332	620436	2372055	2383576	2285365	606241	6110854	1851703	3635489	395405	4174260	234381	2521437	4472848	2079145	1216221	2121027	6118586	872561	3828832	1542478	3005934	6379622	264922	661013	1913349	3623088	4017787	3716628	31853	3636776	3142627	381211	384049	1580741	754491	2788669	761884	5834280	1277538	4537768	4078014	4846194	4149558	3383678	4759385	2124359	4149840	3131580	4833422	155998	1284150	1629517	311072	3629075	3435121	4779966	1875773	4894662	18674	188315	782018	11929	215079	35320	65837	322576	724409	0	67095	72721	9935	101878	128769	2218674.3848091	1760998.25756547
799	11.545	275.1347	Unknown	[M+H]+		0.205	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	54.07	180821_Std_4uMStdsMix1InMatrix_3	275.1347:609154 276.13805:128929 277.14141:18811		9316	6493	20327	4997	6168	7389	10252	4096	41520	120599	107518	11321	15714	7316	15227	20089	10678	27091	7472	5951	6615	14844	3308	7409	6131	8468	1388902	1362686	1276348	1053904	1803440	1860946	10215	308210	6769	818496	188806	7689	9105	7090	17003	4394	7567	5978	8668	750257	921827	6494	5839	7284	10400	18705	5920	603352	275366	410025	6546	18881	16806	16728	6193	6938	483912	649449	346246	8094	8475	7220	5543	7848	6698	281709	580313	528610	10301	22806	6405	5093	10187	6678	471732	994195	658181	18011	10766	20344	27017	7518	11069	415337	292884	8561	8194	10426	21849	24726	13861	6585	449810	5535	353742	16112	12120	6260	15663	9463	6948	506558	7095	11168	7380	5999	7877	8320	204354	9210	6700	417445	400017	6650	9501	15996	6628	7715	144084	638312	463991	304933	27372	15620	5516	8669	5009	6490	789810	2995236	6636756	18529	6249	42230	23013	964384	1817698	9156	184719	14611	255983.391902558	692421.457572517
800	10.918	275.95023	Unknown	[M+H]+		0.219	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	863.82	180821_Std_4uMStdsMix2InH2O_1	275.95023:112894 276.95358:0 277.95694:0		0	0	364018	0	553049	536198	707950	23002	1579268	634497	1024466	1538667	297212	204918	357938	812112	313745	1007605	565953	380998	598714	5594	449040	580238	244188	512108	1303384	1237877	1078710	371463	1116482	812268	948098	1379557	984332	0	240065	503220	834880	774818	973793	0	23979	279425	197547	1240559	910443	864150	596966	237665	2094758	1145260	0	854169	622912	423785	380129	361346	18681	913391	544276	469738	982286	0	694216	741546	1313433	867372	107809	269894	1444930	198880	1118233	128236	1262186	648462	1073094	251163	1506262	220837	1069900	152413	1468362	116176	814583	1975020	738416	412655	290977	2535225	471648	709400	986901	1416778	1646277	86026	1817550	663723	718185	785940	1075124	5729	987099	389754	961633	206491	106618	958950	846898	617808	1903427	7909	462127	1151544	572642	819628	911193	1459143	299299	834176	789353	842218	1054000	530079	168760	280675	739568	516444	1235292	712356	977263	0	0	0	0	6983	57440	1663830	4272	0	7448	5372	47750	110714	0	162241	645368.886611729	525529.258480547
801	14.613	276.96426	Unknown	[M+H]+		0.856	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	34269.59	180821_Poo_Day1Poo_DDApos20	276.96481:94093 277.96816:39368 278.97152:53511	56.76355:1742 57.60999:1539 64.72451:1591 86.15408:1556 93.96263:1786 107.68732:1696 110.19463:1586 124.23261:1609 162.54752:1496 178.99638:2922 197.00804:2170 200.1958:1762 217.0495:7175 217.06264:18085 220.13321:4108 220.18248:1675 234.18555:12605 243.74681:1764 253.07709:3012 253.94984:2537 273.91116:2058 276.19562:17209 277.19913:3903	5708619	471054	152288	847029	71604272	60841112	73381792	5819	147545424	69347376	123877672	176210160	133101752	39994484	19323128	39507008	22098	104623808	75666104	77237064	130220784	32843420	442949	439893	31072466	46680128	192579568	136835568	133336376	50545324	163997824	144299072	104374936	133896648	107919672	90106	80781752	35877660	47226200	27405868	110993928	942779	43146	101440280	22205158	130448240	44897556	78641560	88268424	30289902	175485600	129235096	2574032	101069272	95043616	78653952	104781224	34084652	17446	107067320	98569808	32305990	63460240	996723	114259088	129753984	149181696	102738424	65326604	37548504	50088956	17633724	42051240	60091372	213148048	125780112	153228352	19509476	166549712	22352250	132555656	70913024	104004872	26176714	111637664	134128848	142073104	111234872	99786376	189516080	32279202	45347872	165116720	61768900	139959840	20589458	132027168	141647264	107026512	100820984	139460800	1991416	98784384	62897460	101101304	78785864	49149880	54514576	41735924	136314672	144570736	16277594	63500748	119737808	100172472	100495728	117307800	1927009	86937472	124187048	103324360	28097918	109257392	118755056	61558252	125076352	31314082	101751400	82201024	55000508	104745144	4285	50101	91620	40855	11090241	53363044	3647	6868	20465	13912	2989195	26535172	37527	7419194	25312050	73134337.3605271	54216869.029812
802	13.09	277.05307	Unknown	[M+H]+		0.37	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	82.71	180821_Smp_MS13C2175m_C	277.05307:68080 278.05642:11219 279.05978:15330		319126	221816	308164	405308	186131	275719	384567	3174	8364	222746	294577	371470	276087	1994	2425	6564	0	96324	106925	121054	123448	27076	196413	273810	260940	271616	6342	186291	5629	280629	347489	365973	209466	6217	314282	0	288646	307189	13031	231297	349575	51679	76966	334572	224089	215023	241121	196253	632495	285433	282925	220924	45564	281406	335323	0	303767	293825	0	340945	299319	317927	268445	3590	226370	330115	265384	254154	258234	313444	229101	188485	179420	252941	475518	319855	406432	226096	247515	284490	325358	292555	233389	212052	272581	249875	371396	370308	376351	235372	389813	320845	475886	425572	256884	211861	262194	434495	518845	175173	279737	73037	228437	281351	215449	320550	308301	403267	407571	374401	209355	247263	332400	330394	361801	301966	387056	257922	294187	204941	248364	680278	227315	391183	442849	440058	302636	313366	367028	363596	208708	234317	230320	24468	3749	122064	216212	0	7237	4796	0	171354	23814	3625	149113	220415	239822.534171327	137479.496152032
803	12.667	277.10324	Unknown	[M+H]+		0.253	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	42.01	180821_Smp_MS8C115m_B	277.10324:627956 278.10659:64448 279.10995:15496		39557	25537	28648	6553	11366	6602	44220	624006	353218	361624	374188	828344	906625	184424	154743	125916	254687	141917	151629	177647	200648	342644	16260	13769	99699	63613	609857	584152	489290	526101	925664	1050782	23624	28529	79922	162073	1225692	5431144	24483	30246	15831	0	8969	18972	205828	713948	535993	4801	23257	16054	37710	22884	0	296400	203190	238923	84672	13209	0	39700	29225	15332	275829	327113	273786	35211	56655	29363	15744	32415	6957	579672	9045620	1350079	22881	12821	46475	36272	42233	26041	820972	1439496	829160	8873	20737	6764	26024	10031	31886	133250	527740	411776	69122	125768	52617	10510	7226	57073	448051	570497	602917	3334	18440	14042	41263	7167	17063	407994	562143	4978282	19740	20993	51084	17656	6489	5843	320451	677117	566279	28359	7510	50287	10317	15446	23400	274371	312142	408335	29450	17356	7203	3595	4171	14854	851129	716834	1194004	111343	30854	66653	928132	971057	1467978	748935	653366	952608	378871.70836399	986453.484859399
804	17.535	277.11029	Unknown	[M+H]+		0.486	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	28.86	180821_Smp_MS9C215m_B	277.11029:224664 278.11364:30134 279.117:8988		7127	4921	0	6916	4422	0	0	864346	781642	914003	838505	1172858	1376154	233868	489416	327585	3225	275487	392220	429257	614005	590423	672298	32959	235230	165233	2192119	1807286	1799240	1696501	2446092	2452294	814558	962840	669038	1254450	3081740	2254364	5957	0	0	161262	252028	458896	1664520	3590010	3467133	15129	8525	78481	156376	283144	448508	1264346	2506062	2142528	23619	43310	53397	402594	385107	774871	2282486	2410801	2482762	8434	10316	6554	547757	397525	567263	2170561	2691258	4322919	6506	14079	6690	705044	520975	963646	3218114	4685024	2466864	21818	0	6644	538990	666605	659241	2278935	3732394	1801816	0	0	0	240605	294691	915470	2855883	2367509	2317467	3443	0	0	753530	661886	964579	2339254	2794426	2165200	0	0	6545	416205	444022	245669	2725407	1884660	2895563	0	5928	8675	363329	5917	1238835	4432604	3257448	2342986	6366	13760	11656	0	4565	0	1114595	1200326	1527210	2993	3812	0	1316766	1490250	1984822	1143330	1047220	1306846	968237.649656531	1126215.20794621
805	11.024	277.96506	Unknown	[M+H]+		0.37	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1087.22	180821_Poo_MesoScopeQC_4	277.96506:353855 278.96841:573712 279.97177:36111		7685	0	0	63253	627457	623306	917639	0	1937210	832939	1161804	1591627	303128	386332	495770	823236	0	1344002	466832	513320	897803	26815	182346	218623	126799	682489	2102532	1447865	1353536	6910342	1431097	852398	927409	1677449	1064187	0	208481	438781	1023327	799139	1500636	0	0	363014	172972	1372546	851329	777265	853621	211496	2605103	1551028	0	1016632	616531	428845	392219	536852	0	966885	877454	518633	922762	0	1328649	902433	2240769	1151135	190378	310068	2282316	207129	1394030	115080	2028049	727150	1345606	249689	1874848	216967	1403601	149779	1478600	119340	1469127	2458169	1283872	292117	431001	3178421	604974	972802	1329540	1646715	2052590	83555	2090105	593591	962670	1065624	1261608	0	1541980	426627	1139718	264377	84566	1123871	880402	587888	2266079	168223	602327	1101982	731710	870898	1327458	2524519	515828	1011897	957773	1031615	1364227	731422	388019	269928	778497	1220561	1417202	648176	1405463	194343	4818	6301	0	0	147831	18179	99964	14261	0	0	100158	0	7024	174816	826341.160213105	852112.827057794
806	14.491	278.96121	Unknown	[M+H]+	ion correlated with 845	0.774	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	169.42	180821_Smp_MS8C1175m_A	278.96121:1049260 279.96456:59921 280.96792:55120		1185882	55304	8083	146504	14813315	4242779	27548570	595732	30083298	11967442	13131636	9706729	10125564	2389221	3446235	4270703	351575	21811858	15260974	15630395	26466116	4362904	3912806	4176470	486070	5027073	39599556	28534536	14488895	10697988	16319485	29164588	17852940	27435576	6546470	552659	5215012	11243122	21879792	5565084	22236502	604710	595080	20296010	4556554	26696640	9318312	16297059	18385382	6277664	35973408	10617462	231648	20449644	8064914	15622416	6136188	8194139	707612	6913252	7842392	6727189	7953978	531062	23351152	8417709	30367870	8142879	8798486	17749720	11044836	9845852	8744173	12390138	44045816	18418348	31649984	11048054	8618360	16576424	26359814	9958148	7071638	10946561	23068312	27548446	29770222	22029194	20763696	39296336	14328088	9358236	33410454	9360318	10602476	2086069	27033484	29121000	16563855	20415280	28604816	139090	20387742	13050176	21022530	7753186	3766523	10531831	29241658	27525454	30174978	13458316	17803594	7727454	15395465	20794600	23924974	27129578	6665820	25967680	20763828	21825982	22477224	24321886	11893790	9951528	7307384	20368154	16644393	11401052	21540308	2971	3810	4472	296293	1274431	10876571	745631	5268	0	9980	848920	5394439	585951	2405874	4514478	13372326.517936	10424624.8880827
807	2.244	279.16443	Unknown	[M+H]+		0.219	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	31.85	180821_Smp_MS9C2DCM_B	279.16443:159113 280.16778:60280 281.17114:6670		45164	19383	23266	40427	121741	64525	144335	309976	415239	605137	720961	914787	827505	617488	674156	645158	143239	179224	251968	258486	243550	307893	524529	661808	468514	656880	261861	335542	425658	541847	932497	939504	420854	192285	133198	750434	51614	169477	26482	808268	438941	317067	301412	187785	132487	501860	336480	228652	606857	165797	183217	1174862	71384	61373	171919	15107	141859	145346	138678	163935	93159	212236	136416	84329	22971	181177	651589	64838	136274	47257	416719	40800	205017	163745	41892	66803	52010	107460	1608382	72328	65845	108688	170553	126899	95828	19592	112810	105948	82339	195852	40072	11549	134404	130553	272457	136778	107519	167165	12987	259961	163501	48311	33457	170175	136047	50782	58240	56847	60514	59716	79432	228475	57352	148400	91356	114773	61288	310476	16627	124583	461156	241154	77009	243525	358161	79666	182483	246071	27339	419589	35127	119322	33607	26413	171317	329370	399735	601220	1675378	31732	575305	9257	209009	321042	617321	863971	264032.25973887	289070.694787781
808	8.681	281.90875	Unknown	[M+H]+		0.685	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	528.4	180821_Smp_MS10C215m_A	281.90875:310770 282.9121:32635 283.91546:712301		0	6874	0	5048	2528697	3110939	3449408	7597	4114994	3336944	656038	4590628	1190309	1410198	3007758	4513366	0	2307484	2113571	2425824	1116839	382258	1366451	826714	707210	1635473	6416769	4177526	4638550	3494004	4693886	3405960	3364369	4020029	3512827	0	942064	967913	3753540	3015960	3495726	43928	0	1031917	1032766	3474736	3510376	2813413	3124670	689203	5302298	4231174	17098	2957235	2510540	2540518	944802	1239059	0	3706253	3412360	1524711	4337370	0	3038042	3164430	5238044	2982745	700989	2087997	3689359	1812301	4573316	703227	3319588	3273888	3624561	1844297	5740122	1769628	4753860	432018	4066146	1188883	3528894	4903270	3978053	2015407	1379160	7112452	2399530	3350726	2116159	4685798	4187430	763223	4539156	1542395	3455566	3270901	3201934	4799	3675948	2144507	2993315	506832	815102	1856725	3038547	1226570	4467200	897490	2849224	3768503	3131120	3642855	3865522	4157949	1650671	3187228	2976114	3566185	4154076	2658851	3191026	1566906	3397558	3703954	4243043	3193500	3428001	0	0	0	0	254400	10395	0	0	0	20033	317315	275615	0	320885	413963	2350408.16950383	1678675.8901956
809	2.605	282.09467	Unknown	[M+Na]+	adduct linked to 764_[M+H]+	0.247	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	102.33	180821_Smp_MS9C215m_B	282.09467:461731 283.09802:61032 284.10138:0		0	9246	5044	0	0	4432	0	456689	180816	115736	129776	269997	557495	32899	32368	35783	220353	30809	53325	40722	745746	820396	12704	7313	19182	7568	2677044	873399	2322549	2530850	3858917	4021740	0	6527	0	1068381	7428998	5362894	6103	0	0	0	0	5628	2551113	4288884	7684290	7637	0	0	5184	0	0	1787287	8080100	3124132	4908	19993	0	0	0	0	3989912	1233038	2178316	0	0	6946	6264	10202	0	1636542	1479075	9926615	0	0	0	0	0	0	6024898	14665724	3604075	0	0	9155	0	0	6405	1191771	9284466	5191654	0	4789	0	4498	0	0	1873317	1462226	922360	0	5341	0	0	0	0	5011132	3126256	2754247	0	5109	5414	4954	0	5985	3660164	915724	3441899	7686	0	0	0	0	5632	8681112	2422802	449595	0	4463	0	7902	3933	8580	3937198	1692340	2500229	0	0	6297	2831187	1871081	857232	1463632	657860	963121	1188529.54311925	2341787.20265109
810	11.528	282.11835	Unknown	[M+DMSO+H]+	adduct linked to 587_[M+H]+	0.685	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	889.69	180821_Smp_MS14C2DCM_C	282.11835:575832 283.1217:113829 284.12506:17630		0	0	0	0	48142	39808	45801	1903330	912895	1348733	1131504	1838238	1945433	617849	704580	631920	942426	495716	480419	465331	762846	929791	696904	734684	763414	740843	2316587	2355790	2257326	2041883	3670210	3777459	2265276	2024130	1271475	3296198	2683805	983238	7629	0	0	873036	1182034	1517372	1372771	2561638	2070699	6527	22157	153168	738625	1194414	1464612	2313104	1478022	1372342	27102	15682	29846	1104652	748166	1083768	1885588	3915460	2418386	20040	17432	8469	755730	1201195	853425	1557785	2163956	2910379	55205	31546	18139	1883463	1641719	1486091	1722085	3025964	2241968	26809	0	7891	1414831	2216233	2525741	1259165	2244638	1281944	9447	11754	9163	994909	1088151	2520382	3705529	2621948	2384819	5432	8613	6015	3620909	3780621	4124287	4070093	1391519	1687253	0	6123	0	1908736	1437284	1081745	916458	1158452	1414279	74569	7608	11674	1005341	1514840	5451686	2277031	2389836	1451917	9187	67509	19518	0	0	0	3848868	2708391	2791258	4347	5092	7028	2976427	2054241	2706097	3054200	1669452	2554845	1286832.24006381	1197196.69404894
